what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1609945255083
java.specification.version,sysinfo,,,"1.6",1609945255083
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1609945255083
java.version,sysinfo,,,"1.6.0_23",1609945255083
java.vm.info,sysinfo,,,"mixed mode",1609945255083
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1609945255083
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1609945255083
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1609945255083
java.vm.specification.version,sysinfo,,,"1.0",1609945255083
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1609945255083
java.vm.version,sysinfo,,,"19.0-b09",1609945255083
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1609945255796
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1609945256569
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1609945272899
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1609945296331
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1609945296974
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1609945296989
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1609945302377
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1609945302684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945304985
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945305052
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945311379
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945321607
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1609945323994
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1609945324019
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1609945324106
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1609945332240
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1609945333107
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1609945333162
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1609945333166
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1609945333170
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1609945333199
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1609945363981
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1609945365822
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1609945376370
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1609945381555
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1609945387125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945395655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945404917
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1609945406253
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1609945413556
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1609945417549
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1609945424572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945525315
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945974852
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945974931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1609945976093
